id_batiment,infra_id,infra_etat,longueur,type_batiment,nb_maisons,type_infra
E000146,P005100,a_remplacer,6.25975675306654,habitation,2,aerien
E000146,P000732,a_remplacer,10.7871386086093,habitation,2,aerien
E000146,P008001,a_remplacer,9.80181343246892,habitation,2,aerien
E000146,P000719,a_remplacer,10.698159350814,habitation,2,aerien
E000146,P000719,a_remplacer,10.698159350814,habitation,2,aerien
E000146,P000644,a_remplacer,5.79686473036686,habitation,2,aerien
E000146,P007802,a_remplacer,4.65316558492902,habitation,2,semi-aerien
E000147,P007111,infra_intacte,12.3144613356693,habitation,3,fourreau
E000147,P007982,infra_intacte,49.956115228201,habitation,3,fourreau
E000147,P000181,infra_intacte,6.18934271279126,habitation,3,aerien
E000147,P000394,infra_intacte,37.5183055134459,habitation,3,fourreau
E000147,P000290,infra_intacte,8.47672659966467,habitation,3,aerien
E000147,P000163,infra_intacte,75.17605370515,habitation,3,fourreau
E000147,P000046,infra_intacte,8.30452519736441,habitation,3,aerien
E000147,P000279,infra_intacte,50.202138820988,habitation,3,aerien
E000147,P000317,infra_intacte,54.690025622208,habitation,3,aerien
E000147,P000292,infra_intacte,7.44523988901172,habitation,3,aerien
E000147,P000326,infra_intacte,53.433468257073,habitation,3,semi-aerien
E000147,P000331,infra_intacte,38.7714051252168,habitation,3,aerien
E000147,P000349,infra_intacte,55.0142750718054,habitation,3,fourreau
E000147,P000294,infra_intacte,76.9855934039614,habitation,3,fourreau
E000147,P007817,infra_intacte,19.8612125378824,habitation,3,semi-aerien
E000148,P007111,infra_intacte,12.3144613356693,habitation,8,fourreau
E000148,P007982,infra_intacte,49.956115228201,habitation,8,fourreau
E000148,P000181,infra_intacte,6.18934271279126,habitation,8,aerien
E000148,P000394,infra_intacte,37.5183055134459,habitation,8,fourreau
E000148,P000290,infra_intacte,8.47672659966467,habitation,8,aerien
E000148,P000163,infra_intacte,75.17605370515,habitation,8,fourreau
E000148,P000046,infra_intacte,8.30452519736441,habitation,8,aerien
E000148,P000279,infra_intacte,50.202138820988,habitation,8,aerien
E000148,P000317,infra_intacte,54.690025622208,habitation,8,aerien
E000148,P000292,infra_intacte,7.44523988901172,habitation,8,aerien
E000148,P000326,infra_intacte,53.433468257073,habitation,8,semi-aerien
E000148,P000331,infra_intacte,38.7714051252168,habitation,8,aerien
E000148,P000349,infra_intacte,55.0142750718054,habitation,8,fourreau
E000148,P000230,infra_intacte,11.6125393730825,habitation,8,fourreau
E000148,P007128,infra_intacte,12.1046804706575,habitation,8,aerien
E000149,P007111,infra_intacte,12.3144613356693,habitation,3,fourreau
E000149,P007982,infra_intacte,49.956115228201,habitation,3,fourreau
E000149,P000181,infra_intacte,6.18934271279126,habitation,3,aerien
E000149,P000394,infra_intacte,37.5183055134459,habitation,3,fourreau
E000149,P000290,infra_intacte,8.47672659966467,habitation,3,aerien
E000149,P000163,infra_intacte,75.17605370515,habitation,3,fourreau
E000149,P000046,infra_intacte,8.30452519736441,habitation,3,aerien
E000149,P000279,infra_intacte,50.202138820988,habitation,3,aerien
E000149,P000317,infra_intacte,54.690025622208,habitation,3,aerien
E000149,P000292,infra_intacte,7.44523988901172,habitation,3,aerien
E000149,P000326,infra_intacte,53.433468257073,habitation,3,semi-aerien
E000149,P000331,infra_intacte,38.7714051252168,habitation,3,aerien
E000149,P000349,infra_intacte,55.0142750718054,habitation,3,fourreau
E000149,P000230,infra_intacte,11.6125393730825,habitation,3,fourreau
E000149,P007125,infra_intacte,18.6264174951064,habitation,3,aerien
E000150,P007111,infra_intacte,12.3144613356693,habitation,4,fourreau
E000150,P007982,infra_intacte,49.956115228201,habitation,4,fourreau
E000150,P000181,infra_intacte,6.18934271279126,habitation,4,aerien
E000150,P000394,infra_intacte,37.5183055134459,habitation,4,fourreau
E000150,P000290,infra_intacte,8.47672659966467,habitation,4,aerien
E000150,P000163,infra_intacte,75.17605370515,habitation,4,fourreau
E000150,P000046,infra_intacte,8.30452519736441,habitation,4,aerien
E000150,P000279,infra_intacte,50.202138820988,habitation,4,aerien
E000150,P000317,infra_intacte,54.690025622208,habitation,4,aerien
E000150,P000292,infra_intacte,7.44523988901172,habitation,4,aerien
E000150,P000326,infra_intacte,53.433468257073,habitation,4,semi-aerien
E000150,P000331,infra_intacte,38.7714051252168,habitation,4,aerien
E000150,P000349,infra_intacte,55.0142750718054,habitation,4,fourreau
E000150,P000245,infra_intacte,19.2758060414348,habitation,4,aerien
E000150,P007314,infra_intacte,5.30603613070387,habitation,4,aerien
E000151,P007111,infra_intacte,12.3144613356693,habitation,4,fourreau
E000151,P007982,infra_intacte,49.956115228201,habitation,4,fourreau
E000151,P000181,infra_intacte,6.18934271279126,habitation,4,aerien
E000151,P000394,infra_intacte,37.5183055134459,habitation,4,fourreau
E000151,P000290,infra_intacte,8.47672659966467,habitation,4,aerien
E000151,P000163,infra_intacte,75.17605370515,habitation,4,fourreau
E000151,P000046,infra_intacte,8.30452519736441,habitation,4,aerien
E000151,P000279,infra_intacte,50.202138820988,habitation,4,aerien
E000151,P000317,infra_intacte,54.690025622208,habitation,4,aerien
E000151,P000292,infra_intacte,7.44523988901172,habitation,4,aerien
E000151,P000326,infra_intacte,53.433468257073,habitation,4,semi-aerien
E000151,P000331,infra_intacte,38.7714051252168,habitation,4,aerien
E000151,P000349,infra_intacte,55.0142750718054,habitation,4,fourreau
E000151,P000245,infra_intacte,19.2758060414348,habitation,4,aerien
E000151,P007365,infra_intacte,14.1749096571945,habitation,4,aerien
E000152,P007111,infra_intacte,12.3144613356693,habitation,8,fourreau
E000152,P007982,infra_intacte,49.956115228201,habitation,8,fourreau
E000152,P000181,infra_intacte,6.18934271279126,habitation,8,aerien
E000152,P000394,infra_intacte,37.5183055134459,habitation,8,fourreau
E000152,P000290,infra_intacte,8.47672659966467,habitation,8,aerien
E000152,P000163,infra_intacte,75.17605370515,habitation,8,fourreau
E000152,P000046,infra_intacte,8.30452519736441,habitation,8,aerien
E000152,P000279,infra_intacte,50.202138820988,habitation,8,aerien
E000152,P000317,infra_intacte,54.690025622208,habitation,8,aerien
E000152,P000292,infra_intacte,7.44523988901172,habitation,8,aerien
E000152,P000326,infra_intacte,53.433468257073,habitation,8,semi-aerien
E000152,P000331,infra_intacte,38.7714051252168,habitation,8,aerien
E000152,P000221,infra_intacte,28.8448276636633,habitation,8,aerien
E000152,P000223,infra_intacte,22.5181255310028,habitation,8,fourreau
E000152,P007196,infra_intacte,10.7220493837061,habitation,8,aerien
E000153,P007111,infra_intacte,12.3144613356693,habitation,7,fourreau
E000153,P007982,infra_intacte,49.956115228201,habitation,7,fourreau
E000153,P000181,infra_intacte,6.18934271279126,habitation,7,aerien
E000153,P000394,infra_intacte,37.5183055134459,habitation,7,fourreau
E000153,P000290,infra_intacte,8.47672659966467,habitation,7,aerien
E000153,P000163,infra_intacte,75.17605370515,habitation,7,fourreau
E000153,P000046,infra_intacte,8.30452519736441,habitation,7,aerien
E000153,P000279,infra_intacte,50.202138820988,habitation,7,aerien
E000153,P000317,infra_intacte,54.690025622208,habitation,7,aerien
E000153,P000292,infra_intacte,7.44523988901172,habitation,7,aerien
E000153,P000326,infra_intacte,53.433468257073,habitation,7,semi-aerien
E000153,P000331,infra_intacte,38.7714051252168,habitation,7,aerien
E000153,P000221,infra_intacte,28.8448276636633,habitation,7,aerien
E000153,P000223,infra_intacte,22.5181255310028,habitation,7,fourreau
E000153,P007183,infra_intacte,12.2592562055769,habitation,7,aerien
E000154,P007111,infra_intacte,12.3144613356693,habitation,6,fourreau
E000154,P007982,infra_intacte,49.956115228201,habitation,6,fourreau
E000154,P000181,infra_intacte,6.18934271279126,habitation,6,aerien
E000154,P000394,infra_intacte,37.5183055134459,habitation,6,fourreau
E000154,P000290,infra_intacte,8.47672659966467,habitation,6,aerien
E000154,P000163,infra_intacte,75.17605370515,habitation,6,fourreau
E000154,P000046,infra_intacte,8.30452519736441,habitation,6,aerien
E000154,P000279,infra_intacte,50.202138820988,habitation,6,aerien
E000154,P000317,infra_intacte,54.690025622208,habitation,6,aerien
E000154,P000292,infra_intacte,7.44523988901172,habitation,6,aerien
E000154,P000292,infra_intacte,7.44523988901172,habitation,6,aerien
E000154,P000317,infra_intacte,54.690025622208,habitation,6,aerien
E000154,P000317,infra_intacte,54.690025622208,habitation,6,aerien
E000154,P000292,infra_intacte,7.44523988901172,habitation,6,aerien
E000154,P007267,infra_intacte,8.3744570066883,habitation,6,fourreau
E000155,P007111,infra_intacte,12.3144613356693,habitation,2,fourreau
E000155,P007982,infra_intacte,49.956115228201,habitation,2,fourreau
E000155,P000181,infra_intacte,6.18934271279126,habitation,2,aerien
E000155,P000394,infra_intacte,37.5183055134459,habitation,2,fourreau
E000155,P000290,infra_intacte,8.47672659966467,habitation,2,aerien
E000155,P000163,infra_intacte,75.17605370515,habitation,2,fourreau
E000155,P000046,infra_intacte,8.30452519736441,habitation,2,aerien
E000155,P000279,infra_intacte,50.202138820988,habitation,2,aerien
E000155,P000317,infra_intacte,54.690025622208,habitation,2,aerien
E000155,P000292,infra_intacte,7.44523988901172,habitation,2,aerien
E000155,P000292,infra_intacte,7.44523988901172,habitation,2,aerien
E000155,P000317,infra_intacte,54.690025622208,habitation,2,aerien
E000155,P000317,infra_intacte,54.690025622208,habitation,2,aerien
E000155,P000292,infra_intacte,7.44523988901172,habitation,2,aerien
E000155,P007327,infra_intacte,14.762997078329,habitation,2,aerien
E000156,P007111,infra_intacte,12.3144613356693,habitation,7,fourreau
E000156,P007982,infra_intacte,49.956115228201,habitation,7,fourreau
E000156,P000181,infra_intacte,6.18934271279126,habitation,7,aerien
E000156,P000394,infra_intacte,37.5183055134459,habitation,7,fourreau
E000156,P000290,infra_intacte,8.47672659966467,habitation,7,aerien
E000156,P000163,infra_intacte,75.17605370515,habitation,7,fourreau
E000156,P000046,infra_intacte,8.30452519736441,habitation,7,aerien
E000156,P000279,infra_intacte,50.202138820988,habitation,7,aerien
E000156,P000317,infra_intacte,54.690025622208,habitation,7,aerien
E000156,P000292,infra_intacte,7.44523988901172,habitation,7,aerien
E000156,P000292,infra_intacte,7.44523988901172,habitation,7,aerien
E000156,P000317,infra_intacte,54.690025622208,habitation,7,aerien
E000156,P000403,infra_intacte,7.66600657135692,habitation,7,fourreau
E000156,P000312,infra_intacte,26.6453504277197,habitation,7,aerien
E000156,P007160,infra_intacte,10.9105652643931,habitation,7,semi-aerien
E000157,P007111,infra_intacte,12.3144613356693,habitation,4,fourreau
E000157,P007982,infra_intacte,49.956115228201,habitation,4,fourreau
E000157,P000181,infra_intacte,6.18934271279126,habitation,4,aerien
E000157,P000394,infra_intacte,37.5183055134459,habitation,4,fourreau
E000157,P000290,infra_intacte,8.47672659966467,habitation,4,aerien
E000157,P000163,infra_intacte,75.17605370515,habitation,4,fourreau
E000157,P000046,infra_intacte,8.30452519736441,habitation,4,aerien
E000157,P000279,infra_intacte,50.202138820988,habitation,4,aerien
E000157,P000317,infra_intacte,54.690025622208,habitation,4,aerien
E000157,P000292,infra_intacte,7.44523988901172,habitation,4,aerien
E000157,P000292,infra_intacte,7.44523988901172,habitation,4,aerien
E000157,P000317,infra_intacte,54.690025622208,habitation,4,aerien
E000157,P000403,infra_intacte,7.66600657135692,habitation,4,fourreau
E000157,P000166,infra_intacte,29.8293818778939,habitation,4,fourreau
E000157,P007203,infra_intacte,12.7538406822388,habitation,4,aerien
E000158,P007111,infra_intacte,12.3144613356693,habitation,2,fourreau
E000158,P007982,infra_intacte,49.956115228201,habitation,2,fourreau
E000158,P000181,infra_intacte,6.18934271279126,habitation,2,aerien
E000158,P000394,infra_intacte,37.5183055134459,habitation,2,fourreau
E000158,P000290,infra_intacte,8.47672659966467,habitation,2,aerien
E000158,P000163,infra_intacte,75.17605370515,habitation,2,fourreau
E000158,P000046,infra_intacte,8.30452519736441,habitation,2,aerien
E000158,P000279,infra_intacte,50.202138820988,habitation,2,aerien
E000158,P000317,infra_intacte,54.690025622208,habitation,2,aerien
E000158,P000292,infra_intacte,7.44523988901172,habitation,2,aerien
E000158,P000292,infra_intacte,7.44523988901172,habitation,2,aerien
E000158,P000317,infra_intacte,54.690025622208,habitation,2,aerien
E000158,P000403,infra_intacte,7.66600657135692,habitation,2,fourreau
E000158,P000166,infra_intacte,29.8293818778939,habitation,2,fourreau
E000158,P007380,infra_intacte,14.21349004723,habitation,2,semi-aerien
E000159,P007111,infra_intacte,12.3144613356693,habitation,8,fourreau
E000159,P007982,infra_intacte,49.956115228201,habitation,8,fourreau
E000159,P000181,infra_intacte,6.18934271279126,habitation,8,aerien
E000159,P000394,infra_intacte,37.5183055134459,habitation,8,fourreau
E000159,P000290,infra_intacte,8.47672659966467,habitation,8,aerien
E000159,P000163,infra_intacte,75.17605370515,habitation,8,fourreau
E000159,P000046,infra_intacte,8.30452519736441,habitation,8,aerien
E000159,P000279,infra_intacte,50.202138820988,habitation,8,aerien
E000159,P000317,infra_intacte,54.690025622208,habitation,8,aerien
E000159,P000292,infra_intacte,7.44523988901172,habitation,8,aerien
E000159,P000292,infra_intacte,7.44523988901172,habitation,8,aerien
E000159,P000317,infra_intacte,54.690025622208,habitation,8,aerien
E000159,P000403,infra_intacte,7.66600657135692,habitation,8,fourreau
E000159,P000166,infra_intacte,29.8293818778939,habitation,8,fourreau
E000159,P007341,infra_intacte,18.2402770510061,habitation,8,fourreau
E000160,P007111,infra_intacte,12.3144613356693,habitation,8,fourreau
E000160,P007982,infra_intacte,49.956115228201,habitation,8,fourreau
E000160,P000181,infra_intacte,6.18934271279126,habitation,8,aerien
E000160,P000394,infra_intacte,37.5183055134459,habitation,8,fourreau
E000160,P000395,infra_intacte,61.6365018431784,habitation,8,fourreau
E000160,P000381,infra_intacte,55.0605613618661,habitation,8,aerien
E000160,P000265,infra_intacte,56.7650579166742,habitation,8,fourreau
E000160,P005100,a_remplacer,6.25975675306654,habitation,8,aerien
E000160,P000732,a_remplacer,10.7871386086093,habitation,8,aerien
E000160,P008001,a_remplacer,9.80181343246892,habitation,8,aerien
E000160,P000719,a_remplacer,10.698159350814,habitation,8,aerien
E000160,P008005,a_remplacer,8.40245186934037,habitation,8,aerien
E000160,P000723,a_remplacer,13.1599422339419,habitation,8,aerien
E000160,P000600,a_remplacer,9.68226549663264,habitation,8,aerien
E000160,P007641,a_remplacer,6.69156313094176,habitation,8,aerien
E000161,P007111,infra_intacte,12.3144613356693,habitation,2,fourreau
E000161,P007982,infra_intacte,49.956115228201,habitation,2,fourreau
E000161,P000181,infra_intacte,6.18934271279126,habitation,2,aerien
E000161,P000394,infra_intacte,37.5183055134459,habitation,2,fourreau
E000161,P000395,infra_intacte,61.6365018431784,habitation,2,fourreau
E000161,P000381,infra_intacte,55.0605613618661,habitation,2,aerien
E000161,P000265,infra_intacte,56.7650579166742,habitation,2,fourreau
E000161,P005100,a_remplacer,6.25975675306654,habitation,2,aerien
E000161,P000732,a_remplacer,10.7871386086093,habitation,2,aerien
E000161,P008001,a_remplacer,9.80181343246892,habitation,2,aerien
E000161,P000719,a_remplacer,10.698159350814,habitation,2,aerien
E000161,P008005,a_remplacer,8.40245186934037,habitation,2,aerien
E000161,P008009,a_remplacer,25.2059107325926,habitation,2,aerien
E000161,P000604,a_remplacer,4.98282106064181,habitation,2,semi-aerien
E000161,P007580,a_remplacer,8.43108274854405,habitation,2,fourreau
E000162,P007111,infra_intacte,12.3144613356693,habitation,5,fourreau
E000162,P007982,infra_intacte,49.956115228201,habitation,5,fourreau
E000162,P000181,infra_intacte,6.18934271279126,habitation,5,aerien
E000162,P000394,infra_intacte,37.5183055134459,habitation,5,fourreau
E000162,P000290,infra_intacte,8.47672659966467,habitation,5,aerien
E000162,P000163,infra_intacte,75.17605370515,habitation,5,fourreau
E000162,P000046,infra_intacte,8.30452519736441,habitation,5,aerien
E000162,P000279,infra_intacte,50.202138820988,habitation,5,aerien
E000162,P000317,infra_intacte,54.690025622208,habitation,5,aerien
E000162,P000292,infra_intacte,7.44523988901172,habitation,5,aerien
E000162,P000326,infra_intacte,53.433468257073,habitation,5,semi-aerien
E000162,P000331,infra_intacte,38.7714051252168,habitation,5,aerien
E000162,P000349,infra_intacte,55.0142750718054,habitation,5,fourreau
E000162,P000294,infra_intacte,76.9855934039614,habitation,5,fourreau
E000162,P000400,infra_intacte,52.0263921965447,habitation,5,aerien
E000162,P007362,infra_intacte,10.8259405633274,habitation,5,aerien
E000163,P007111,infra_intacte,12.3144613356693,habitation,4,fourreau
E000163,P007982,infra_intacte,49.956115228201,habitation,4,fourreau
E000163,P000181,infra_intacte,6.18934271279126,habitation,4,aerien
E000163,P000394,infra_intacte,37.5183055134459,habitation,4,fourreau
E000163,P000290,infra_intacte,8.47672659966467,habitation,4,aerien
E000163,P000163,infra_intacte,75.17605370515,habitation,4,fourreau
E000163,P000046,infra_intacte,8.30452519736441,habitation,4,aerien
E000163,P000279,infra_intacte,50.202138820988,habitation,4,aerien
E000163,P000317,infra_intacte,54.690025622208,habitation,4,aerien
E000163,P000292,infra_intacte,7.44523988901172,habitation,4,aerien
E000163,P000326,infra_intacte,53.433468257073,habitation,4,semi-aerien
E000163,P000331,infra_intacte,38.7714051252168,habitation,4,aerien
E000163,P000349,infra_intacte,55.0142750718054,habitation,4,fourreau
E000163,P000294,infra_intacte,76.9855934039614,habitation,4,fourreau
E000163,P000400,infra_intacte,52.0263921965447,habitation,4,aerien
E000163,P007364,infra_intacte,17.5499481449111,habitation,4,fourreau
E000164,P007111,infra_intacte,12.3144613356693,habitation,3,fourreau
E000164,P007982,infra_intacte,49.956115228201,habitation,3,fourreau
E000164,P000181,infra_intacte,6.18934271279126,habitation,3,aerien
E000164,P000394,infra_intacte,37.5183055134459,habitation,3,fourreau
E000164,P000290,infra_intacte,8.47672659966467,habitation,3,aerien
E000164,P000163,infra_intacte,75.17605370515,habitation,3,fourreau
E000164,P000046,infra_intacte,8.30452519736441,habitation,3,aerien
E000164,P000279,infra_intacte,50.202138820988,habitation,3,aerien
E000164,P000317,infra_intacte,54.690025622208,habitation,3,aerien
E000164,P000292,infra_intacte,7.44523988901172,habitation,3,aerien
E000164,P000292,infra_intacte,7.44523988901172,habitation,3,aerien
E000164,P000317,infra_intacte,54.690025622208,habitation,3,aerien
E000164,P000317,infra_intacte,54.690025622208,habitation,3,aerien
E000164,P000292,infra_intacte,7.44523988901172,habitation,3,aerien
E000164,P000134,infra_intacte,40.9571235180004,habitation,3,aerien
E000164,P007299,infra_intacte,6.94861482011462,habitation,3,fourreau
E000165,P007111,infra_intacte,12.3144613356693,habitation,4,fourreau
E000165,P007982,infra_intacte,49.956115228201,habitation,4,fourreau
E000165,P000181,infra_intacte,6.18934271279126,habitation,4,aerien
E000165,P000394,infra_intacte,37.5183055134459,habitation,4,fourreau
E000165,P000290,infra_intacte,8.47672659966467,habitation,4,aerien
E000165,P000163,infra_intacte,75.17605370515,habitation,4,fourreau
E000165,P000046,infra_intacte,8.30452519736441,habitation,4,aerien
E000165,P000279,infra_intacte,50.202138820988,habitation,4,aerien
E000165,P000317,infra_intacte,54.690025622208,habitation,4,aerien
E000165,P000292,infra_intacte,7.44523988901172,habitation,4,aerien
E000165,P000292,infra_intacte,7.44523988901172,habitation,4,aerien
E000165,P000317,infra_intacte,54.690025622208,habitation,4,aerien
E000165,P000317,infra_intacte,54.690025622208,habitation,4,aerien
E000165,P000292,infra_intacte,7.44523988901172,habitation,4,aerien
E000165,P000134,infra_intacte,40.9571235180004,habitation,4,aerien
E000165,P007391,infra_intacte,8.71882641567413,habitation,4,aerien
E000166,P007111,infra_intacte,12.3144613356693,habitation,4,fourreau
E000166,P007982,infra_intacte,49.956115228201,habitation,4,fourreau
E000166,P000181,infra_intacte,6.18934271279126,habitation,4,aerien
E000166,P000394,infra_intacte,37.5183055134459,habitation,4,fourreau
E000166,P000290,infra_intacte,8.47672659966467,habitation,4,aerien
E000166,P000163,infra_intacte,75.17605370515,habitation,4,fourreau
E000166,P000046,infra_intacte,8.30452519736441,habitation,4,aerien
E000166,P000279,infra_intacte,50.202138820988,habitation,4,aerien
E000166,P000317,infra_intacte,54.690025622208,habitation,4,aerien
E000166,P000292,infra_intacte,7.44523988901172,habitation,4,aerien
E000166,P000292,infra_intacte,7.44523988901172,habitation,4,aerien
E000166,P000317,infra_intacte,54.690025622208,habitation,4,aerien
E000166,P000317,infra_intacte,54.690025622208,habitation,4,aerien
E000166,P000292,infra_intacte,7.44523988901172,habitation,4,aerien
E000166,P000134,infra_intacte,40.9571235180004,habitation,4,aerien
E000166,P007268,infra_intacte,12.4676028088224,habitation,4,fourreau
E000167,P007111,infra_intacte,12.3144613356693,habitation,8,fourreau
E000167,P007982,infra_intacte,49.956115228201,habitation,8,fourreau
E000167,P000181,infra_intacte,6.18934271279126,habitation,8,aerien
E000167,P000394,infra_intacte,37.5183055134459,habitation,8,fourreau
E000167,P000290,infra_intacte,8.47672659966467,habitation,8,aerien
E000167,P000163,infra_intacte,75.17605370515,habitation,8,fourreau
E000167,P000046,infra_intacte,8.30452519736441,habitation,8,aerien
E000167,P000279,infra_intacte,50.202138820988,habitation,8,aerien
E000167,P000317,infra_intacte,54.690025622208,habitation,8,aerien
E000167,P000292,infra_intacte,7.44523988901172,habitation,8,aerien
E000167,P000292,infra_intacte,7.44523988901172,habitation,8,aerien
E000167,P000317,infra_intacte,54.690025622208,habitation,8,aerien
E000167,P000317,infra_intacte,54.690025622208,habitation,8,aerien
E000167,P000292,infra_intacte,7.44523988901172,habitation,8,aerien
E000167,P000134,infra_intacte,40.9571235180004,habitation,8,aerien
E000167,P007374,infra_intacte,13.9551474339376,habitation,8,fourreau
E000168,P007111,infra_intacte,12.3144613356693,habitation,4,fourreau
E000168,P007982,infra_intacte,49.956115228201,habitation,4,fourreau
E000168,P000181,infra_intacte,6.18934271279126,habitation,4,aerien
E000168,P000394,infra_intacte,37.5183055134459,habitation,4,fourreau
E000168,P000290,infra_intacte,8.47672659966467,habitation,4,aerien
E000168,P000163,infra_intacte,75.17605370515,habitation,4,fourreau
E000168,P000046,infra_intacte,8.30452519736441,habitation,4,aerien
E000168,P000279,infra_intacte,50.202138820988,habitation,4,aerien
E000168,P000317,infra_intacte,54.690025622208,habitation,4,aerien
E000168,P000292,infra_intacte,7.44523988901172,habitation,4,aerien
E000168,P000292,infra_intacte,7.44523988901172,habitation,4,aerien
E000168,P000317,infra_intacte,54.690025622208,habitation,4,aerien
E000168,P000317,infra_intacte,54.690025622208,habitation,4,aerien
E000168,P000292,infra_intacte,7.44523988901172,habitation,4,aerien
E000168,P000134,infra_intacte,40.9571235180004,habitation,4,aerien
E000168,P007194,infra_intacte,15.0035846001737,habitation,4,fourreau
E000169,P007111,infra_intacte,12.3144613356693,habitation,8,fourreau
E000169,P007982,infra_intacte,49.956115228201,habitation,8,fourreau
E000169,P000181,infra_intacte,6.18934271279126,habitation,8,aerien
E000169,P000394,infra_intacte,37.5183055134459,habitation,8,fourreau
E000169,P000290,infra_intacte,8.47672659966467,habitation,8,aerien
E000169,P000163,infra_intacte,75.17605370515,habitation,8,fourreau
E000169,P000046,infra_intacte,8.30452519736441,habitation,8,aerien
E000169,P000279,infra_intacte,50.202138820988,habitation,8,aerien
E000169,P000317,infra_intacte,54.690025622208,habitation,8,aerien
E000169,P000292,infra_intacte,7.44523988901172,habitation,8,aerien
E000169,P000292,infra_intacte,7.44523988901172,habitation,8,aerien
E000169,P000317,infra_intacte,54.690025622208,habitation,8,aerien
E000169,P000317,infra_intacte,54.690025622208,habitation,8,aerien
E000169,P000292,infra_intacte,7.44523988901172,habitation,8,aerien
E000169,P000134,infra_intacte,40.9571235180004,habitation,8,aerien
E000169,P007155,infra_intacte,15.2564812282,habitation,8,aerien
E000170,P007111,infra_intacte,12.3144613356693,habitation,5,fourreau
E000170,P007982,infra_intacte,49.956115228201,habitation,5,fourreau
E000170,P000181,infra_intacte,6.18934271279126,habitation,5,aerien
E000170,P000394,infra_intacte,37.5183055134459,habitation,5,fourreau
E000170,P000290,infra_intacte,8.47672659966467,habitation,5,aerien
E000170,P000163,infra_intacte,75.17605370515,habitation,5,fourreau
E000170,P000046,infra_intacte,8.30452519736441,habitation,5,aerien
E000170,P000279,infra_intacte,50.202138820988,habitation,5,aerien
E000170,P000317,infra_intacte,54.690025622208,habitation,5,aerien
E000170,P000292,infra_intacte,7.44523988901172,habitation,5,aerien
E000170,P000292,infra_intacte,7.44523988901172,habitation,5,aerien
E000170,P000317,infra_intacte,54.690025622208,habitation,5,aerien
E000170,P000317,infra_intacte,54.690025622208,habitation,5,aerien
E000170,P000292,infra_intacte,7.44523988901172,habitation,5,aerien
E000170,P000134,infra_intacte,40.9571235180004,habitation,5,aerien
E000170,P007356,infra_intacte,17.2796728404031,habitation,5,semi-aerien
E000171,P007111,infra_intacte,12.3144613356693,habitation,5,fourreau
E000171,P007982,infra_intacte,49.956115228201,habitation,5,fourreau
E000171,P000181,infra_intacte,6.18934271279126,habitation,5,aerien
E000171,P000394,infra_intacte,37.5183055134459,habitation,5,fourreau
E000171,P000290,infra_intacte,8.47672659966467,habitation,5,aerien
E000171,P000163,infra_intacte,75.17605370515,habitation,5,fourreau
E000171,P000046,infra_intacte,8.30452519736441,habitation,5,aerien
E000171,P000279,infra_intacte,50.202138820988,habitation,5,aerien
E000171,P000317,infra_intacte,54.690025622208,habitation,5,aerien
E000171,P000292,infra_intacte,7.44523988901172,habitation,5,aerien
E000171,P000292,infra_intacte,7.44523988901172,habitation,5,aerien
E000171,P000317,infra_intacte,54.690025622208,habitation,5,aerien
E000171,P000317,infra_intacte,54.690025622208,habitation,5,aerien
E000171,P000292,infra_intacte,7.44523988901172,habitation,5,aerien
E000171,P000134,infra_intacte,40.9571235180004,habitation,5,aerien
E000171,P007303,infra_intacte,18.0641648189578,habitation,5,semi-aerien
E000172,P007111,infra_intacte,12.3144613356693,habitation,7,fourreau
E000172,P007982,infra_intacte,49.956115228201,habitation,7,fourreau
E000172,P000181,infra_intacte,6.18934271279126,habitation,7,aerien
E000172,P000394,infra_intacte,37.5183055134459,habitation,7,fourreau
E000172,P000290,infra_intacte,8.47672659966467,habitation,7,aerien
E000172,P000163,infra_intacte,75.17605370515,habitation,7,fourreau
E000172,P000046,infra_intacte,8.30452519736441,habitation,7,aerien
E000172,P000279,infra_intacte,50.202138820988,habitation,7,aerien
E000172,P000317,infra_intacte,54.690025622208,habitation,7,aerien
E000172,P000292,infra_intacte,7.44523988901172,habitation,7,aerien
E000172,P000292,infra_intacte,7.44523988901172,habitation,7,aerien
E000172,P000317,infra_intacte,54.690025622208,habitation,7,aerien
E000172,P000403,infra_intacte,7.66600657135692,habitation,7,fourreau
E000172,P000312,infra_intacte,26.6453504277197,habitation,7,aerien
E000172,P000145,infra_intacte,17.5253900789815,habitation,7,aerien
E000172,P007330,infra_intacte,9.31043400152026,habitation,7,aerien
E000173,P007111,infra_intacte,12.3144613356693,habitation,4,fourreau
E000173,P007982,infra_intacte,49.956115228201,habitation,4,fourreau
E000173,P000181,infra_intacte,6.18934271279126,habitation,4,aerien
E000173,P000394,infra_intacte,37.5183055134459,habitation,4,fourreau
E000173,P000290,infra_intacte,8.47672659966467,habitation,4,aerien
E000173,P000163,infra_intacte,75.17605370515,habitation,4,fourreau
E000173,P000046,infra_intacte,8.30452519736441,habitation,4,aerien
E000173,P000279,infra_intacte,50.202138820988,habitation,4,aerien
E000173,P000317,infra_intacte,54.690025622208,habitation,4,aerien
E000173,P000292,infra_intacte,7.44523988901172,habitation,4,aerien
E000173,P000292,infra_intacte,7.44523988901172,habitation,4,aerien
E000173,P000317,infra_intacte,54.690025622208,habitation,4,aerien
E000173,P000403,infra_intacte,7.66600657135692,habitation,4,fourreau
